,idx, mode, snr
1431,1431,morse,-10
1432,1432,morse,-10
1433,1433,morse,-10
1434,1434,morse,-10
1435,1435,morse,-10
1436,1436,morse,-10
1437,1437,morse,-10
1438,1438,morse,-10
1439,1439,morse,-10
1440,1440,morse,-10
1441,1441,morse,-10
1442,1442,morse,-10
1443,1443,morse,-10
1444,1444,morse,-10
1445,1445,morse,-10
1446,1446,morse,-10
1447,1447,morse,-10
1448,1448,morse,-10
1449,1449,morse,-10
1450,1450,morse,-10
1451,1451,morse,-10
1452,1452,morse,-10
1453,1453,morse,-10
1454,1454,morse,-10
1455,1455,morse,-10
1456,1456,morse,-10
1457,1457,morse,-10
1458,1458,morse,-10
1459,1459,morse,-10
1460,1460,morse,-10
1461,1461,morse,-10
1462,1462,morse,-10
1463,1463,morse,-10
1464,1464,morse,-10
1465,1465,morse,-10
1466,1466,morse,-10
1467,1467,morse,-10
1468,1468,morse,-10
1469,1469,morse,-10
1470,1470,morse,-10
1471,1471,morse,-10
1472,1472,morse,-10
1473,1473,morse,-10
1474,1474,morse,-10
1475,1475,morse,-10
1476,1476,morse,-10
1477,1477,morse,-10
1478,1478,morse,-10
1479,1479,morse,-10
1480,1480,morse,-10
1481,1481,morse,-10
1482,1482,morse,-10
1483,1483,morse,-10
1484,1484,morse,-10
1485,1485,morse,-10
1486,1486,morse,-10
1487,1487,morse,-10
1488,1488,morse,-10
1489,1489,morse,-10
1490,1490,morse,-10
1491,1491,morse,-10
1492,1492,morse,-10
1493,1493,morse,-10
1494,1494,morse,-10
1495,1495,morse,-10
1496,1496,morse,-10
1497,1497,morse,-10
1498,1498,morse,-10
1499,1499,morse,-10
1500,1500,morse,-10
1501,1501,morse,-10
1502,1502,morse,-10
1503,1503,morse,-10
1504,1504,morse,-10
1505,1505,morse,-10
1506,1506,morse,-10
1507,1507,morse,-10
1508,1508,morse,-10
1509,1509,morse,-10
1510,1510,morse,-10
1511,1511,morse,-10
1512,1512,morse,-10
1513,1513,morse,-10
1514,1514,morse,-10
1515,1515,morse,-10
1516,1516,morse,-10
1517,1517,morse,-10
1518,1518,morse,-10
1519,1519,morse,-10
1520,1520,morse,-10
1521,1521,morse,-10
1522,1522,morse,-10
1523,1523,morse,-10
1524,1524,morse,-10
1525,1525,morse,-10
1526,1526,morse,-10
1527,1527,morse,-10
1528,1528,morse,-10
1529,1529,morse,-10
1530,1530,morse,-10
1531,1531,morse,-10
1532,1532,morse,-10
1533,1533,morse,-10
1534,1534,morse,-10
1535,1535,morse,-10
1536,1536,morse,-10
1537,1537,morse,-10
1538,1538,morse,-10
1539,1539,morse,-10
1540,1540,morse,-10
1541,1541,morse,-10
1542,1542,morse,-10
1543,1543,morse,-10
1544,1544,morse,-10
1545,1545,morse,-10
1546,1546,morse,-10
1547,1547,morse,-10
1548,1548,morse,-10
1549,1549,morse,-10
1550,1550,morse,-10
1551,1551,morse,-10
1552,1552,morse,-10
1553,1553,morse,-10
1554,1554,morse,-10
1555,1555,morse,-10
1556,1556,morse,-10
1557,1557,morse,-10
1558,1558,morse,-10
1559,1559,morse,-10
1560,1560,morse,-10
1561,1561,morse,-10
1562,1562,morse,-10
1563,1563,morse,-10
1564,1564,morse,-10
1565,1565,morse,-10
1566,1566,morse,-10
1567,1567,morse,-10
1568,1568,morse,-10
1569,1569,morse,-10
1570,1570,morse,-10
1571,1571,morse,-10
1572,1572,morse,-10
1573,1573,morse,-10
1574,1574,morse,-10
1575,1575,morse,-10
1576,1576,morse,-10
1577,1577,morse,-10
1578,1578,morse,-10
1579,1579,morse,-10
1580,1580,morse,-10
1581,1581,morse,-10
1582,1582,morse,-10
1583,1583,morse,-10
1584,1584,morse,-10
1585,1585,morse,-10
1586,1586,morse,-10
1587,1587,morse,-10
1588,1588,morse,-10
1589,1589,morse,-10
1590,1590,morse,-10
1591,1591,morse,-10
1592,1592,morse,-10
1593,1593,morse,-10
1594,1594,morse,-10
1595,1595,morse,-10
1596,1596,morse,-10
1597,1597,morse,-10
1598,1598,morse,-10
1599,1599,morse,-10
1600,1600,morse,25
1601,1601,morse,25
1602,1602,morse,25
1603,1603,morse,25
1604,1604,morse,25
1605,1605,morse,25
1606,1606,morse,25
1607,1607,morse,25
1608,1608,morse,25
1609,1609,morse,25
1610,1610,morse,25
1611,1611,morse,25
1612,1612,morse,25
1613,1613,morse,25
1614,1614,morse,25
1615,1615,morse,25
1616,1616,morse,25
1617,1617,morse,25
1618,1618,morse,25
1619,1619,morse,25
1620,1620,morse,25
1621,1621,morse,25
1622,1622,morse,25
1623,1623,morse,25
1624,1624,morse,25
1625,1625,morse,25
1626,1626,morse,25
1627,1627,morse,25
1628,1628,morse,25
1629,1629,morse,25
1630,1630,morse,25
1631,1631,morse,25
1632,1632,morse,25
1633,1633,morse,25
1634,1634,morse,25
1635,1635,morse,25
1636,1636,morse,25
1637,1637,morse,25
1638,1638,morse,25
1639,1639,morse,25
1640,1640,morse,25
1641,1641,morse,25
1642,1642,morse,25
1643,1643,morse,25
1644,1644,morse,25
1645,1645,morse,25
1646,1646,morse,25
1647,1647,morse,25
1648,1648,morse,25
1649,1649,morse,25
1650,1650,morse,25
1651,1651,morse,25
1652,1652,morse,25
1653,1653,morse,25
1654,1654,morse,25
1655,1655,morse,25
1656,1656,morse,25
1657,1657,morse,25
1658,1658,morse,25
1659,1659,morse,25
1660,1660,morse,25
1661,1661,morse,25
1662,1662,morse,25
1663,1663,morse,25
1664,1664,morse,25
1665,1665,morse,25
1666,1666,morse,25
1667,1667,morse,25
1668,1668,morse,25
1669,1669,morse,25
1670,1670,morse,25
1671,1671,morse,25
1672,1672,morse,25
1673,1673,morse,25
1674,1674,morse,25
1675,1675,morse,25
1676,1676,morse,25
1677,1677,morse,25
1678,1678,morse,25
1679,1679,morse,25
1680,1680,morse,25
1681,1681,morse,25
1682,1682,morse,25
1683,1683,morse,25
1684,1684,morse,25
1685,1685,morse,25
1686,1686,morse,25
1687,1687,morse,25
1688,1688,morse,25
1689,1689,morse,25
1690,1690,morse,25
1691,1691,morse,25
1692,1692,morse,25
1693,1693,morse,25
1694,1694,morse,25
1695,1695,morse,25
1696,1696,morse,25
1697,1697,morse,25
1698,1698,morse,25
1699,1699,morse,25
1700,1700,morse,25
1701,1701,morse,25
1702,1702,morse,25
1703,1703,morse,25
1704,1704,morse,25
1705,1705,morse,25
1706,1706,morse,25
1707,1707,morse,25
1708,1708,morse,25
1709,1709,morse,25
1710,1710,morse,25
1711,1711,morse,25
1712,1712,morse,25
1713,1713,morse,25
1714,1714,morse,25
1715,1715,morse,25
1716,1716,morse,25
1717,1717,morse,25
1718,1718,morse,25
1719,1719,morse,25
1720,1720,morse,25
1721,1721,morse,25
1722,1722,morse,25
1723,1723,morse,25
1724,1724,morse,25
1725,1725,morse,25
1726,1726,morse,25
1727,1727,morse,25
1728,1728,morse,25
1729,1729,morse,25
1730,1730,morse,25
1731,1731,morse,25
1732,1732,morse,25
1733,1733,morse,25
1734,1734,morse,25
1735,1735,morse,25
1736,1736,morse,25
1737,1737,morse,25
1738,1738,morse,25
1739,1739,morse,25
1740,1740,morse,25
1741,1741,morse,25
1742,1742,morse,25
1743,1743,morse,25
1744,1744,morse,25
1745,1745,morse,25
1746,1746,morse,25
1747,1747,morse,25
1748,1748,morse,25
1749,1749,morse,25
1750,1750,morse,25
1751,1751,morse,25
1752,1752,morse,25
1753,1753,morse,25
1754,1754,morse,25
1755,1755,morse,25
1756,1756,morse,25
1757,1757,morse,25
1758,1758,morse,25
1759,1759,morse,25
1760,1760,morse,25
1761,1761,morse,25
1762,1762,morse,25
1763,1763,morse,25
1764,1764,morse,25
1765,1765,morse,25
1766,1766,morse,25
1767,1767,morse,25
1768,1768,morse,25
1769,1769,morse,25
1770,1770,morse,25
1771,1771,morse,25
1772,1772,morse,25
1773,1773,morse,25
1774,1774,morse,25
1775,1775,morse,25
1776,1776,morse,25
1777,1777,morse,25
1778,1778,morse,25
1779,1779,morse,25
1780,1780,morse,25
1781,1781,morse,25
1782,1782,morse,25
1783,1783,morse,25
1784,1784,morse,25
1785,1785,morse,25
1786,1786,morse,25
1787,1787,morse,25
1788,1788,morse,25
1789,1789,morse,25
1790,1790,morse,25
1791,1791,morse,25
1792,1792,morse,25
1793,1793,morse,25
1794,1794,morse,25
1795,1795,morse,25
1796,1796,morse,25
1797,1797,morse,25
1798,1798,morse,25
1799,1799,morse,25
1800,1800,morse,20
1801,1801,morse,20
1802,1802,morse,20
1803,1803,morse,20
1804,1804,morse,20
1805,1805,morse,20
1806,1806,morse,20
1807,1807,morse,20
1808,1808,morse,20
1809,1809,morse,20
1810,1810,morse,20
1811,1811,morse,20
1812,1812,morse,20
1813,1813,morse,20
1814,1814,morse,20
1815,1815,morse,20
1816,1816,morse,20
1817,1817,morse,20
1818,1818,morse,20
1819,1819,morse,20
1820,1820,morse,20
1821,1821,morse,20
1822,1822,morse,20
1823,1823,morse,20
1824,1824,morse,20
1825,1825,morse,20
1826,1826,morse,20
1827,1827,morse,20
1828,1828,morse,20
1829,1829,morse,20
1830,1830,morse,20
1831,1831,morse,20
1832,1832,morse,20
1833,1833,morse,20
1834,1834,morse,20
1835,1835,morse,20
1836,1836,morse,20
1837,1837,morse,20
1838,1838,morse,20
1839,1839,morse,20
1840,1840,morse,20
1841,1841,morse,20
1842,1842,morse,20
1843,1843,morse,20
1844,1844,morse,20
1845,1845,morse,20
1846,1846,morse,20
1847,1847,morse,20
1848,1848,morse,20
1849,1849,morse,20
1850,1850,morse,20
1851,1851,morse,20
1852,1852,morse,20
1853,1853,morse,20
1854,1854,morse,20
1855,1855,morse,20
1856,1856,morse,20
1857,1857,morse,20
1858,1858,morse,20
1859,1859,morse,20
1860,1860,morse,20
1861,1861,morse,20
1862,1862,morse,20
1863,1863,morse,20
1864,1864,morse,20
1865,1865,morse,20
1866,1866,morse,20
1867,1867,morse,20
1868,1868,morse,20
1869,1869,morse,20
1870,1870,morse,20
1871,1871,morse,20
1872,1872,morse,20
1873,1873,morse,20
1874,1874,morse,20
1875,1875,morse,20
1876,1876,morse,20
1877,1877,morse,20
1878,1878,morse,20
1879,1879,morse,20
1880,1880,morse,20
1881,1881,morse,20
1882,1882,morse,20
1883,1883,morse,20
1884,1884,morse,20
1885,1885,morse,20
1886,1886,morse,20
1887,1887,morse,20
1888,1888,morse,20
1889,1889,morse,20
1890,1890,morse,20
1891,1891,morse,20
1892,1892,morse,20
1893,1893,morse,20
1894,1894,morse,20
1895,1895,morse,20
1896,1896,morse,20
1897,1897,morse,20
1898,1898,morse,20
1899,1899,morse,20
1900,1900,morse,20
1901,1901,morse,20
1902,1902,morse,20
1903,1903,morse,20
1904,1904,morse,20
1905,1905,morse,20
1906,1906,morse,20
1907,1907,morse,20
1908,1908,morse,20
1909,1909,morse,20
1910,1910,morse,20
1911,1911,morse,20
1912,1912,morse,20
1913,1913,morse,20
1914,1914,morse,20
1915,1915,morse,20
1916,1916,morse,20
1917,1917,morse,20
1918,1918,morse,20
1919,1919,morse,20
1920,1920,morse,20
1921,1921,morse,20
1922,1922,morse,20
1923,1923,morse,20
1924,1924,morse,20
1925,1925,morse,20
1926,1926,morse,20
1927,1927,morse,20
1928,1928,morse,20
1929,1929,morse,20
1930,1930,morse,20
1931,1931,morse,20
1932,1932,morse,20
1933,1933,morse,20
1934,1934,morse,20
1935,1935,morse,20
1936,1936,morse,20
1937,1937,morse,20
1938,1938,morse,20
1939,1939,morse,20
1940,1940,morse,20
1941,1941,morse,20
1942,1942,morse,20
1943,1943,morse,20
1944,1944,morse,20
1945,1945,morse,20
1946,1946,morse,20
1947,1947,morse,20
1948,1948,morse,20
1949,1949,morse,20
1950,1950,morse,20
1951,1951,morse,20
1952,1952,morse,20
1953,1953,morse,20
1954,1954,morse,20
1955,1955,morse,20
1956,1956,morse,20
1957,1957,morse,20
1958,1958,morse,20
1959,1959,morse,20
1960,1960,morse,20
1961,1961,morse,20
1962,1962,morse,20
1963,1963,morse,20
1964,1964,morse,20
1965,1965,morse,20
1966,1966,morse,20
1967,1967,morse,20
1968,1968,morse,20
1969,1969,morse,20
1970,1970,morse,20
1971,1971,morse,20
1972,1972,morse,20
1973,1973,morse,20
1974,1974,morse,20
1975,1975,morse,20
1976,1976,morse,20
1977,1977,morse,20
1978,1978,morse,20
1979,1979,morse,20
1980,1980,morse,20
1981,1981,morse,20
1982,1982,morse,20
1983,1983,morse,20
1984,1984,morse,20
1985,1985,morse,20
1986,1986,morse,20
1987,1987,morse,20
1988,1988,morse,20
1989,1989,morse,20
1990,1990,morse,20
1991,1991,morse,20
1992,1992,morse,20
1993,1993,morse,20
1994,1994,morse,20
1995,1995,morse,20
1996,1996,morse,20
1997,1997,morse,20
1998,1998,morse,20
1999,1999,morse,20
2000,2000,morse,15
2001,2001,morse,15
2002,2002,morse,15
2003,2003,morse,15
2004,2004,morse,15
2005,2005,morse,15
2006,2006,morse,15
2007,2007,morse,15
2008,2008,morse,15
2009,2009,morse,15
2010,2010,morse,15
2011,2011,morse,15
2012,2012,morse,15
2013,2013,morse,15
2014,2014,morse,15
2015,2015,morse,15
2016,2016,morse,15
2017,2017,morse,15
2018,2018,morse,15
2019,2019,morse,15
2020,2020,morse,15
2021,2021,morse,15
2022,2022,morse,15
2023,2023,morse,15
2024,2024,morse,15
2025,2025,morse,15
2026,2026,morse,15
2027,2027,morse,15
2028,2028,morse,15
2029,2029,morse,15
2030,2030,morse,15
2031,2031,morse,15
2032,2032,morse,15
2033,2033,morse,15
2034,2034,morse,15
2035,2035,morse,15
2036,2036,morse,15
2037,2037,morse,15
2038,2038,morse,15
2039,2039,morse,15
2040,2040,morse,15
2041,2041,morse,15
2042,2042,morse,15
2043,2043,morse,15
2044,2044,morse,15
2045,2045,morse,15
2046,2046,morse,15
2047,2047,morse,15
2048,2048,morse,15
2049,2049,morse,15
2050,2050,morse,15
2051,2051,morse,15
2052,2052,morse,15
2053,2053,morse,15
2054,2054,morse,15
2055,2055,morse,15
2056,2056,morse,15
2057,2057,morse,15
2058,2058,morse,15
2059,2059,morse,15
2060,2060,morse,15
2061,2061,morse,15
2062,2062,morse,15
2063,2063,morse,15
2064,2064,morse,15
2065,2065,morse,15
2066,2066,morse,15
2067,2067,morse,15
2068,2068,morse,15
2069,2069,morse,15
2070,2070,morse,15
2071,2071,morse,15
2072,2072,morse,15
2073,2073,morse,15
2074,2074,morse,15
2075,2075,morse,15
2076,2076,morse,15
2077,2077,morse,15
2078,2078,morse,15
2079,2079,morse,15
2080,2080,morse,15
2081,2081,morse,15
2082,2082,morse,15
2083,2083,morse,15
2084,2084,morse,15
2085,2085,morse,15
2086,2086,morse,15
2087,2087,morse,15
2088,2088,morse,15
2089,2089,morse,15
2090,2090,morse,15
2091,2091,morse,15
2092,2092,morse,15
2093,2093,morse,15
2094,2094,morse,15
2095,2095,morse,15
2096,2096,morse,15
2097,2097,morse,15
2098,2098,morse,15
2099,2099,morse,15
2100,2100,morse,15
2101,2101,morse,15
2102,2102,morse,15
2103,2103,morse,15
2104,2104,morse,15
2105,2105,morse,15
2106,2106,morse,15
2107,2107,morse,15
2108,2108,morse,15
2109,2109,morse,15
2110,2110,morse,15
2111,2111,morse,15
2112,2112,morse,15
2113,2113,morse,15
2114,2114,morse,15
2115,2115,morse,15
2116,2116,morse,15
2117,2117,morse,15
2118,2118,morse,15
2119,2119,morse,15
2120,2120,morse,15
2121,2121,morse,15
2122,2122,morse,15
2123,2123,morse,15
2124,2124,morse,15
2125,2125,morse,15
2126,2126,morse,15
2127,2127,morse,15
2128,2128,morse,15
2129,2129,morse,15
2130,2130,morse,15
2131,2131,morse,15
2132,2132,morse,15
2133,2133,morse,15
2134,2134,morse,15
2135,2135,morse,15
2136,2136,morse,15
2137,2137,morse,15
2138,2138,morse,15
2139,2139,morse,15
2140,2140,morse,15
2141,2141,morse,15
2142,2142,morse,15
2143,2143,morse,15
2144,2144,morse,15
2145,2145,morse,15
2146,2146,morse,15
2147,2147,morse,15
2148,2148,morse,15
2149,2149,morse,15
2150,2150,morse,15
2151,2151,morse,15
2152,2152,morse,15
2153,2153,morse,15
2154,2154,morse,15
2155,2155,morse,15
2156,2156,morse,15
2157,2157,morse,15
2158,2158,morse,15
2159,2159,morse,15
2160,2160,morse,15
2161,2161,morse,15
2162,2162,morse,15
2163,2163,morse,15
2164,2164,morse,15
2165,2165,morse,15
2166,2166,morse,15
2167,2167,morse,15
2168,2168,morse,15
2169,2169,morse,15
2170,2170,morse,15
2171,2171,morse,15
2172,2172,morse,15
2173,2173,morse,15
2174,2174,morse,15
2175,2175,morse,15
2176,2176,morse,15
2177,2177,morse,15
2178,2178,morse,15
2179,2179,morse,15
2180,2180,morse,15
2181,2181,morse,15
2182,2182,morse,15
2183,2183,morse,15
2184,2184,morse,15
2185,2185,morse,15
2186,2186,morse,15
2187,2187,morse,15
2188,2188,morse,15
2189,2189,morse,15
2190,2190,morse,15
2191,2191,morse,15
2192,2192,morse,15
2193,2193,morse,15
2194,2194,morse,15
2195,2195,morse,15
2196,2196,morse,15
2197,2197,morse,15
2198,2198,morse,15
2199,2199,morse,15
2200,2200,morse,10
2201,2201,morse,10
2202,2202,morse,10
2203,2203,morse,10
2204,2204,morse,10
2205,2205,morse,10
2206,2206,morse,10
2207,2207,morse,10
2208,2208,morse,10
2209,2209,morse,10
2210,2210,morse,10
2211,2211,morse,10
2212,2212,morse,10
2213,2213,morse,10
2214,2214,morse,10
2215,2215,morse,10
2216,2216,morse,10
2217,2217,morse,10
2218,2218,morse,10
2219,2219,morse,10
2220,2220,morse,10
2221,2221,morse,10
2222,2222,morse,10
2223,2223,morse,10
2224,2224,morse,10
2225,2225,morse,10
2226,2226,morse,10
2227,2227,morse,10
2228,2228,morse,10
2229,2229,morse,10
2230,2230,morse,10
2231,2231,morse,10
2232,2232,morse,10
2233,2233,morse,10
2234,2234,morse,10
2235,2235,morse,10
2236,2236,morse,10
2237,2237,morse,10
2238,2238,morse,10
2239,2239,morse,10
2240,2240,morse,10
2241,2241,morse,10
2242,2242,morse,10
2243,2243,morse,10
2244,2244,morse,10
2245,2245,morse,10
2246,2246,morse,10
2247,2247,morse,10
2248,2248,morse,10
2249,2249,morse,10
2250,2250,morse,10
2251,2251,morse,10
2252,2252,morse,10
2253,2253,morse,10
2254,2254,morse,10
2255,2255,morse,10
2256,2256,morse,10
2257,2257,morse,10
2258,2258,morse,10
2259,2259,morse,10
2260,2260,morse,10
2261,2261,morse,10
2262,2262,morse,10
2263,2263,morse,10
2264,2264,morse,10
2265,2265,morse,10
2266,2266,morse,10
2267,2267,morse,10
2268,2268,morse,10
2269,2269,morse,10
2270,2270,morse,10
2271,2271,morse,10
2272,2272,morse,10
2273,2273,morse,10
2274,2274,morse,10
2275,2275,morse,10
2276,2276,morse,10
2277,2277,morse,10
2278,2278,morse,10
2279,2279,morse,10
2280,2280,morse,10
2281,2281,morse,10
2282,2282,morse,10
2283,2283,morse,10
2284,2284,morse,10
2285,2285,morse,10
2286,2286,morse,10
2287,2287,morse,10
2288,2288,morse,10
2289,2289,morse,10
2290,2290,morse,10
2291,2291,morse,10
2292,2292,morse,10
2293,2293,morse,10
2294,2294,morse,10
2295,2295,morse,10
2296,2296,morse,10
2297,2297,morse,10
2298,2298,morse,10
2299,2299,morse,10
2300,2300,morse,10
2301,2301,morse,10
2302,2302,morse,10
2303,2303,morse,10
2304,2304,morse,10
2305,2305,morse,10
2306,2306,morse,10
2307,2307,morse,10
2308,2308,morse,10
2309,2309,morse,10
2310,2310,morse,10
2311,2311,morse,10
2312,2312,morse,10
2313,2313,morse,10
2314,2314,morse,10
2315,2315,morse,10
2316,2316,morse,10
2317,2317,morse,10
2318,2318,morse,10
2319,2319,morse,10
2320,2320,morse,10
2321,2321,morse,10
2322,2322,morse,10
2323,2323,morse,10
2324,2324,morse,10
2325,2325,morse,10
2326,2326,morse,10
2327,2327,morse,10
2328,2328,morse,10
2329,2329,morse,10
2330,2330,morse,10
2331,2331,morse,10
2332,2332,morse,10
2333,2333,morse,10
2334,2334,morse,10
2335,2335,morse,10
2336,2336,morse,10
2337,2337,morse,10
2338,2338,morse,10
2339,2339,morse,10
2340,2340,morse,10
2341,2341,morse,10
2342,2342,morse,10
2343,2343,morse,10
2344,2344,morse,10
2345,2345,morse,10
2346,2346,morse,10
2347,2347,morse,10
2348,2348,morse,10
2349,2349,morse,10
2350,2350,morse,10
2351,2351,morse,10
2352,2352,morse,10
2353,2353,morse,10
2354,2354,morse,10
2355,2355,morse,10
2356,2356,morse,10
2357,2357,morse,10
2358,2358,morse,10
2359,2359,morse,10
2360,2360,morse,10
2361,2361,morse,10
2362,2362,morse,10
2363,2363,morse,10
2364,2364,morse,10
2365,2365,morse,10
2366,2366,morse,10
2367,2367,morse,10
2368,2368,morse,10
2369,2369,morse,10
2370,2370,morse,10
2371,2371,morse,10
2372,2372,morse,10
2373,2373,morse,10
2374,2374,morse,10
2375,2375,morse,10
2376,2376,morse,10
2377,2377,morse,10
2378,2378,morse,10
2379,2379,morse,10
2380,2380,morse,10
2381,2381,morse,10
2382,2382,morse,10
2383,2383,morse,10
2384,2384,morse,10
2385,2385,morse,10
2386,2386,morse,10
2387,2387,morse,10
2388,2388,morse,10
2389,2389,morse,10
2390,2390,morse,10
2391,2391,morse,10
2392,2392,morse,10
2393,2393,morse,10
2394,2394,morse,10
2395,2395,morse,10
2396,2396,morse,10
2397,2397,morse,10
2398,2398,morse,10
2399,2399,morse,10
2400,2400,morse,5
2401,2401,morse,5
2402,2402,morse,5
2403,2403,morse,5
2404,2404,morse,5
2405,2405,morse,5
2406,2406,morse,5
2407,2407,morse,5
2408,2408,morse,5
2409,2409,morse,5
2410,2410,morse,5
2411,2411,morse,5
2412,2412,morse,5
2413,2413,morse,5
2414,2414,morse,5
2415,2415,morse,5
2416,2416,morse,5
2417,2417,morse,5
2418,2418,morse,5
2419,2419,morse,5
2420,2420,morse,5
2421,2421,morse,5
2422,2422,morse,5
2423,2423,morse,5
2424,2424,morse,5
2425,2425,morse,5
2426,2426,morse,5
2427,2427,morse,5
2428,2428,morse,5
2429,2429,morse,5
2430,2430,morse,5
2431,2431,morse,5
2432,2432,morse,5
2433,2433,morse,5
2434,2434,morse,5
2435,2435,morse,5
2436,2436,morse,5
2437,2437,morse,5
2438,2438,morse,5
2439,2439,morse,5
2440,2440,morse,5
2441,2441,morse,5
2442,2442,morse,5
2443,2443,morse,5
2444,2444,morse,5
2445,2445,morse,5
2446,2446,morse,5
2447,2447,morse,5
2448,2448,morse,5
2449,2449,morse,5
2450,2450,morse,5
2451,2451,morse,5
2452,2452,morse,5
2453,2453,morse,5
2454,2454,morse,5
2455,2455,morse,5
2456,2456,morse,5
2457,2457,morse,5
2458,2458,morse,5
2459,2459,morse,5
2460,2460,morse,5
2461,2461,morse,5
2462,2462,morse,5
2463,2463,morse,5
2464,2464,morse,5
2465,2465,morse,5
2466,2466,morse,5
2467,2467,morse,5
2468,2468,morse,5
2469,2469,morse,5
2470,2470,morse,5
2471,2471,morse,5
2472,2472,morse,5
2473,2473,morse,5
2474,2474,morse,5
2475,2475,morse,5
2476,2476,morse,5
2477,2477,morse,5
2478,2478,morse,5
2479,2479,morse,5
2480,2480,morse,5
2481,2481,morse,5
2482,2482,morse,5
2483,2483,morse,5
2484,2484,morse,5
2485,2485,morse,5
2486,2486,morse,5
2487,2487,morse,5
2488,2488,morse,5
2489,2489,morse,5
2490,2490,morse,5
2491,2491,morse,5
2492,2492,morse,5
2493,2493,morse,5
2494,2494,morse,5
2495,2495,morse,5
2496,2496,morse,5
2497,2497,morse,5
2498,2498,morse,5
2499,2499,morse,5
2500,2500,morse,5
